racedate,venue,race_no,url,top1_horse_no,top1_overlay,top1_score_win,top1_p_mkt_win,top1_odds,stake_w,stake_w_tier,win_div,return_w,profit_w,did_bet_w,q_partner2_no,q_partner2_ranker_score,q_partner3_no,q_partner3_ranker_score,q_div_12,q_div_13,stake_q_total,return_q_total,profit_q_total
2025/09/10,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/10&Racecourse=HV&RaceNo=7,9,0.024964950446189228,-1.1643170463446655,0.23338737466757234,3.5,0.0,,,0.0,0.0,False,3,1.9257126885881866,6,-0.9400161494016802,,,0.0,0.0,0.0
2025/09/10,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/10&Racecourse=HV&RaceNo=8,3,0.017389339319530277,-1.5965758007913207,0.16603883356502142,4.9,0.0,,,0.0,0.0,False,4,0.45323550587861794,2,-0.44289613928736693,,,0.0,0.0,0.0
2025/09/14,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=1,4,-0.134965318547266,-0.7374492510669822,0.3537756149825734,2.3,0.0,,,0.0,0.0,False,3,0.03362565906288597,14,-1.437079505287934,,,0.0,0.0,0.0
2025/09/14,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=2,1,-0.06660294334257386,-0.4317950576771322,0.40970328508391046,2.1,0.0,,,0.0,0.0,False,5,0.9924744968271649,4,-0.9072730286058328,,,0.0,0.0,0.0
2025/09/14,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=3,1,0.021181428814833272,-0.8550620858710191,0.2939568192956656,2.8,0.0,,,0.0,0.0,False,4,-0.5446271423625686,6,-1.4596105756399018,,98.0,0.0,0.0,0.0
2025/09/14,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=4,6,0.07128318807401257,-0.6576203859886338,0.3254353766415566,2.5,0.0,,,0.0,0.0,False,1,-1.9310365562219725,3,-2.0181140500237604,,,0.0,0.0,0.0
2025/09/14,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=5,4,0.10139944670425477,-0.8538838493935719,0.2778235507168509,2.9,0.0,,29.5,0.0,0.0,False,2,-1.9278073569781087,8,-2.0521578891962347,,,0.0,0.0,0.0
2025/09/14,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=6,8,-0.15120097921010142,-0.8086888038699525,0.3413041624658469,2.5,0.0,,,0.0,0.0,False,3,-1.189568674911796,5,-1.4387040515534193,,,0.0,0.0,0.0
2025/09/14,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=7,11,-0.24926827008666283,-0.05153253339062777,0.5492734916132892,1.5,0.0,,,0.0,0.0,False,2,0.9700446815290307,1,0.8845264195030091,,,0.0,0.0,0.0
2025/09/14,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=8,1,0.1048321047657279,-0.5222810406276039,0.3481654111548002,2.4,0.0,,,0.0,0.0,False,6,-1.3525724121961133,2,-2.502060381767502,,,0.0,0.0,0.0
2025/09/14,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=9,3,-0.17635273025791037,-1.834745759851192,0.15997783156152307,5.2,0.0,,,0.0,0.0,False,8,0.37856946888242143,6,0.0802924566217148,,,0.0,0.0,0.0
2025/09/14,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/14&Racecourse=ST&RaceNo=10,9,0.05824956023544628,-0.6752865332480571,0.32441923620352936,2.5,0.0,,,0.0,0.0,False,4,-0.17681726891970162,2,-0.9003158868094432,,,0.0,0.0,0.0
2025/09/17,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/17&Racecourse=HV&RaceNo=1,2,-0.016070250310900754,-1.355010006914876,0.20768446926848738,4.1,0.0,,41.0,0.0,0.0,False,8,-0.7496773615045377,4,-1.6843789759395744,,,0.0,0.0,0.0
2025/09/17,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/17&Racecourse=HV&RaceNo=2,12,-0.019712058945490427,-0.8671271635069796,0.29997537930075496,2.7,0.0,,,0.0,0.0,False,2,-0.8577458902679275,4,-1.4509278079911883,,,0.0,0.0,0.0
2025/09/17,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/17&Racecourse=HV&RaceNo=3,9,0.018001900542115368,-1.4681146164781853,0.18450533258791263,4.4,0.0,,,0.0,0.0,False,5,-1.049335105873103,11,-1.9210925492837108,,,0.0,0.0,0.0
2025/09/17,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/17&Racecourse=HV&RaceNo=4,4,-0.21294990602462335,-1.5149410023623207,0.21383010941918154,3.8,0.0,,,0.0,0.0,False,6,0.06412182300669263,1,-0.455597078515912,,,0.0,0.0,0.0
2025/09/17,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/17&Racecourse=HV&RaceNo=5,4,0.12571654343009311,-0.8033180863660667,0.28312060822845947,2.9,0.0,,,0.0,0.0,False,3,0.7403872182887793,11,-2.0648930096758225,,,0.0,0.0,0.0
2025/09/17,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/17&Racecourse=HV&RaceNo=6,6,0.02857788171944811,-1.3692544379976277,0.1981603148965001,4.1,0.0,,,0.0,0.0,False,2,-0.6075557036828284,3,-0.7142092304600229,,,0.0,0.0,0.0
2025/09/17,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/17&Racecourse=HV&RaceNo=7,1,0.05414064588763499,-1.4348341378041665,0.18407565664198977,4.4,0.0,,44.5,0.0,0.0,False,8,0.19256503148831478,11,-0.9152236051080188,,,0.0,0.0,0.0
2025/09/17,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/17&Racecourse=HV&RaceNo=8,10,0.00503482617813961,-1.322531382472484,0.20956222780441808,3.9,0.0,,,0.0,0.0,False,1,-0.8774018299124368,4,-0.9476354249283057,,323.0,0.0,0.0,0.0
2025/09/21,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/21&Racecourse=ST&RaceNo=1,8,-0.06172397967661393,-1.135114659095417,0.25475880565300385,3.2,0.0,,,0.0,0.0,False,1,-0.507124911724801,5,-0.6932307805277356,,,0.0,0.0,0.0
2025/09/21,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/21&Racecourse=ST&RaceNo=2,1,-0.1325844953450318,-1.1266665134368423,0.2701065570404408,3.1,0.0,,,0.0,0.0,False,2,1.458985142670042,5,-1.0503965250899692,,,0.0,0.0,0.0
2025/09/21,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/21&Racecourse=ST&RaceNo=3,4,-0.17219712680732294,-1.236311819909595,0.25652391704351685,3.4,0.0,,,0.0,0.0,False,5,0.6605796382874863,10,0.4844577860914359,,,0.0,0.0,0.0
2025/09/21,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/21&Racecourse=ST&RaceNo=4,3,-0.029599153574980407,-1.363197223397367,0.20856482508330684,3.9,0.0,,,0.0,0.0,False,9,0.8895540348033553,1,-0.7336422730125056,,,0.0,0.0,0.0
2025/09/21,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/21&Racecourse=ST&RaceNo=5,10,-0.2096413689161322,-1.7475048496341123,0.17684607648153908,4.6,0.0,,,0.0,0.0,False,5,-0.522946287206961,11,-0.6406270431301984,,,0.0,0.0,0.0
2025/09/21,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/21&Racecourse=ST&RaceNo=6,6,-0.008585837455613558,-1.137485628784703,0.24436419766457357,3.5,0.0,,,0.0,0.0,False,7,-0.058354826720705924,3,-1.4826744079528147,,,0.0,0.0,0.0
2025/09/21,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/21&Racecourse=ST&RaceNo=7,1,0.1783817260476491,-1.4320164658368293,0.16653333720887267,4.9,0.0,,,0.0,0.0,False,7,-0.09516767206838904,10,-0.7284142273454846,,,0.0,0.0,0.0
2025/09/21,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/21&Racecourse=ST&RaceNo=8,4,0.06621029738655718,-1.0533886468316118,0.24608568285809457,3.3,0.0,,33.0,0.0,0.0,False,6,0.09240743171845829,8,-0.4264906271969978,,218.0,0.0,0.0,0.0
2025/09/28,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=1,8,0.10122669148044444,-0.7294552769355716,0.3035008908530397,2.7,0.0,,27.0,0.0,0.0,False,7,-0.7702747362355553,2,-0.8606543502855764,,,0.0,0.0,0.0
2025/09/28,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=2,8,0.062238037452520274,-1.202801953772776,0.22010750602102844,4.0,0.0,,40.0,0.0,0.0,False,4,1.6998836774374155,10,-1.3360916659018205,,,0.0,0.0,0.0
2025/09/28,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=3,3,0.16369578196222329,-1.2551534828940278,0.19484204594610705,4.2,0.0,,,0.0,0.0,False,8,-0.5010854048615481,12,-1.2318635502897102,,,0.0,0.0,0.0
2025/09/28,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=4,1,-0.10372646622134986,-0.6460967618874991,0.36763636355910184,2.2,0.0,,,0.0,0.0,False,10,0.3731016099257437,2,-1.5557579319943264,,107.5,0.0,0.0,0.0
2025/09/28,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=5,2,0.04316440272756812,0.3595418952611559,0.5784411665284955,3.1,0.0,,,0.0,0.0,False,6,-0.9020078672279078,11,-1.369145567004184,,,0.0,0.0,0.0
2025/09/28,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=6,1,0.14800020822699972,-1.4106858906100368,0.17383526413221567,4.7,0.0,,,0.0,0.0,False,3,-0.4579474434775663,10,-0.5765558888535294,,,0.0,0.0,0.0
2025/09/28,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=7,4,0.010735088452303927,0.5547889487757314,0.632754944037284,1.3,0.0,,13.5,0.0,0.0,False,8,0.737806372221578,2,0.17122454486282657,,,0.0,0.0,0.0
2025/09/28,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=8,8,0.03932924586866936,-0.49397978019793765,0.3697454414778313,2.2,0.0,,,0.0,0.0,False,6,0.9156148143771139,10,0.2731269413299493,,,0.0,0.0,0.0
2025/09/28,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=9,4,-0.031042165319291798,-1.2116331931186217,0.23494594450623743,3.5,0.0,,,0.0,0.0,False,8,-0.794908402287336,6,-0.8845967718558936,,115.0,0.0,0.0,0.0
2025/09/28,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=10,7,0.02605270050798555,-0.6744243205837815,0.3317064746014502,2.5,0.0,,,0.0,0.0,False,9,0.7372251393896194,2,-0.5187400747754174,,97.0,0.0,0.0,0.0
2025/09/28,ST,11,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/09/28&Racecourse=ST&RaceNo=11,5,-0.04770122113467062,-0.9467472973842463,0.2892465684393505,2.8,0.0,,,0.0,0.0,False,1,1.6265258910414195,10,-0.41862721401617353,,,0.0,0.0,0.0
2025/10/01,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=1,9,0.05828848951914566,-1.0141351294254113,0.25494245215793154,3.2,0.0,,,0.0,0.0,False,4,-1.0438023671763192,5,-1.7490740853026094,,,0.0,0.0,0.0
2025/10/01,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=2,3,0.01755321427496208,0.19254417739666674,0.5436364452258647,1.7,0.0,,,0.0,0.0,False,10,-0.26986337311151176,1,-1.1477347082015303,40.0,,0.0,0.0,0.0
2025/10/01,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=3,6,0.08258144250705471,-1.2833321657015666,0.2032808668617789,4.0,0.0,,,0.0,0.0,False,9,0.7437064790647957,2,-0.41873586562071285,,,0.0,0.0,0.0
2025/10/01,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=4,2,0.05604842563672125,-0.6412837940991418,0.33240397421806683,2.5,0.0,,,0.0,0.0,False,5,0.6605796382874863,1,-0.6071528704572219,,,0.0,0.0,0.0
2025/10/01,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=5,4,0.09831476432131832,-1.0587937979466222,0.2391930713957257,3.4,0.0,,,0.0,0.0,False,13,-0.4338342995948603,6,-0.4600417951876037,,,0.0,0.0,0.0
2025/10/01,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=6,3,0.006474258131713301,-0.8823898813170503,0.2913442847826978,2.8,0.0,,,0.0,0.0,False,5,2.4304436258550024,6,-0.06741516118185809,,,0.0,0.0,0.0
2025/10/01,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=7,4,0.12221055431422374,-0.34434526743890187,0.3854317576901048,2.1,0.0,,,0.0,0.0,False,5,1.9438791741129782,7,-0.5073259145512429,,,0.0,0.0,0.0
2025/10/01,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=8,5,0.008720448321403586,-0.8749645489347094,0.2924147393446833,2.8,0.0,,,0.0,0.0,False,1,0.593480335701015,10,0.5052504024101584,,,0.0,0.0,0.0
2025/10/01,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=9,9,-0.11043329457867658,-0.6920916485986446,0.3585510957618987,2.4,0.0,,,0.0,0.0,False,5,-1.4855434938852454,1,-1.8194612145039837,,,0.0,0.0,0.0
2025/10/01,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/01&Racecourse=ST&RaceNo=10,4,0.07067001564958232,-0.9778838248729813,0.25950289981247876,3.1,0.0,,,0.0,0.0,False,8,-0.542040216362467,6,-0.6010299667614081,,,0.0,0.0,0.0
2025/10/04,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=1,7,-0.09141075757481794,-0.4749708570709806,0.40526853212634,2.0,0.0,,,0.0,0.0,False,9,-0.4900029311918858,12,-1.4155279329789532,,,0.0,0.0,0.0
2025/10/04,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=2,2,0.02757095405569715,-0.9631191751366417,0.27077578576653444,3.0,0.0,,,0.0,0.0,False,3,-0.7564606169448735,1,-1.0316607507725146,,,0.0,0.0,0.0
2025/10/04,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=3,3,-0.020176338966042446,-1.5791697842651984,0.17379112851378573,4.7,0.0,,,0.0,0.0,False,13,0.7509022182794548,8,-1.5175939301705637,,,0.0,0.0,0.0
2025/10/04,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=4,12,-0.06270193711522304,-0.8791064829374837,0.30652740757319835,2.7,0.0,,,0.0,0.0,False,1,-0.4414101528587474,14,-1.4244611931157571,,,0.0,0.0,0.0
2025/10/04,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=5,6,-0.046368151329893,-1.3348688861707452,0.21610668511133416,3.9,0.0,,,0.0,0.0,False,11,-0.6988441247861854,2,-0.8692630625730021,,,0.0,0.0,0.0
2025/10/04,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=6,4,0.03746194934464526,-0.41398853283878256,0.38901595631107927,2.1,0.0,,21.0,0.0,0.0,False,13,0.6080850520264371,5,-1.529290948538488,63.0,,0.0,0.0,0.0
2025/10/04,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=7,7,-0.038814281505882516,-1.3508051056486243,0.21215389788953237,4.0,0.0,,,0.0,0.0,False,6,0.2923428369074567,12,-0.12013992276355805,,,0.0,0.0,0.0
2025/10/04,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=8,12,-0.06354986282174345,-1.1400767120301516,0.25416384071452686,3.2,0.0,,,0.0,0.0,False,1,-0.02061731663611236,2,-0.635800548341017,,,0.0,0.0,0.0
2025/10/04,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=9,3,-0.19235086674555327,-0.028335589578616677,0.540912145545509,1.5,0.0,,15.0,0.0,0.0,False,6,-0.679490874409238,4,-0.999169992079068,,63.5,0.0,0.0,0.0
2025/10/04,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/04&Racecourse=ST&RaceNo=10,4,0.11819345278505698,-0.6069661832182669,0.32625780939952786,2.5,0.0,,,0.0,0.0,False,3,1.422009837380401,13,0.7081377516752221,,,0.0,0.0,0.0
2025/10/08,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=1,2,-0.08125640949251844,-1.6907679192514808,0.1666564450667568,4.9,0.0,,,0.0,0.0,False,1,0.8419611663027449,10,0.254446870461901,131.5,,0.0,0.0,0.0
2025/10/08,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=2,1,-0.22448997940287935,-1.1124684000963712,0.2915271865404551,2.8,0.0,,,0.0,0.0,False,10,0.7394207402938852,6,-0.2110369530948084,,,0.0,0.0,0.0
2025/10/08,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=3,5,0.16283784021555062,-0.2972781963751516,0.3869582971170084,2.1,0.0,,21.5,0.0,0.0,False,2,1.243532494206456,6,0.2127849251413349,,,0.0,0.0,0.0
2025/10/08,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=4,8,-0.17919349526762143,-1.4798773931121505,0.21404994056995047,3.8,0.0,,,0.0,0.0,False,11,-1.0260416207601595,10,-1.5848547773367194,,,0.0,0.0,0.0
2025/10/08,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=5,1,-0.1279156823180215,-1.321016649258388,0.23270478910987435,3.5,0.0,,,0.0,0.0,False,2,1.4187748420310022,11,-1.2717360791609214,,,0.0,0.0,0.0
2025/10/08,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=6,8,0.06416749503358204,-1.30324296091098,0.2030385484307146,4.0,0.0,,,0.0,0.0,False,5,-0.13968408254986578,3,-0.24412039106182745,,,0.0,0.0,0.0
2025/10/08,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=7,8,-0.053844679404668985,-1.534583120772867,0.18531590799582723,4.4,0.0,,,0.0,0.0,False,1,1.6795685693455373,2,-0.48660006287592655,,,0.0,0.0,0.0
2025/10/08,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=8,12,0.014580486880331783,-1.099940599480786,0.24702897943483584,3.3,0.0,,,0.0,0.0,False,7,2.447171572778051,8,-0.9776241639323155,,,0.0,0.0,0.0
2025/10/08,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/08&Racecourse=HV&RaceNo=9,5,-0.17454398901251234,-1.2000834768727597,0.26394978086617576,3.1,0.0,,,0.0,0.0,False,8,1.2022293290744517,2,0.9505614297015123,,,0.0,0.0,0.0
2025/10/12,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/12&Racecourse=ST&RaceNo=1,7,0.1673924048907827,-0.5023668944269679,0.3385507398016269,2.4,0.0,,,0.0,0.0,False,1,-0.6439302209149578,6,-0.6492556838348709,,,0.0,0.0,0.0
2025/10/12,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/12&Racecourse=ST&RaceNo=2,3,-0.09353015171338364,0.593017799325475,0.6651985618187001,1.2,0.0,,12.5,0.0,0.0,False,2,-0.5967396119010178,4,-1.226819225951893,,,0.0,0.0,0.0
2025/10/12,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/12&Racecourse=ST&RaceNo=3,12,0.08660022960466125,-0.7312555715407296,0.306219003262368,2.7,0.0,,,0.0,0.0,False,4,-0.823161379749487,10,-0.9820841309239209,,,0.0,0.0,0.0
2025/10/12,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/10/12&Racecourse=ST&RaceNo=4,2,-0.014287790888226713,-0.9907869641950698,0.273586976210411,3.1,0.0,,,0.0,0.0,False,12,-0.279355898447332,5,-0.2837881183901592,,,0.0,0.0,0.0
