racedate,venue,race_no,url,top1_horse_no,top1_overlay,top1_score_win,top1_p_mkt_win,top1_odds,stake_w,stake_w_tier,win_div,return_w,profit_w,did_bet_w,q_partner2_no,q_partner2_ranker_score,q_partner3_no,q_partner3_ranker_score,q_div_12,q_div_13,stake_q_total,return_q_total,profit_q_total
2025/11/12,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/12&Racecourse=HV&RaceNo=7,8,-0.09636382263055496,-1.440412215116592,0.20684509020298766,4.1,0.0,,,0.0,0.0,False,4,-1.252115518647648,3,-1.9966377167935863,,,0.0,0.0,0.0
2025/11/12,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/12&Racecourse=HV&RaceNo=8,4,-0.12638140783371826,-1.120676997867823,0.2700644536119337,3.0,0.0,,,0.0,0.0,False,5,0.8584050753996794,7,-0.44582321121611124,,,0.0,0.0,0.0
2025/11/12,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/12&Racecourse=HV&RaceNo=9,1,-0.0460364052763389,-1.4686060719201086,0.19425905698214946,4.3,0.0,,,0.0,0.0,False,10,0.045987429286618316,8,-0.7718156306104687,,,0.0,0.0,0.0
2025/11/15,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=1,2,0.1258853116004383,0.8465237565981867,0.6727475915128739,1.6,0.0,,,0.0,0.0,False,12,0.8608709214718064,4,-1.8614426693256465,,,0.0,0.0,0.0
2025/11/15,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=2,6,-0.0834325936264804,-1.6581432507123564,0.1715458868735873,4.7,0.0,,,0.0,0.0,False,10,-0.7634518165319353,14,-0.9462087790675208,,,0.0,0.0,0.0
2025/11/15,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=3,13,0.04232288356795929,-1.264035800904466,0.21309680588295618,3.8,0.0,,,0.0,0.0,False,7,-0.8888850200463665,1,-1.7692144705828665,,,0.0,0.0,0.0
2025/11/15,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=4,4,0.2073262157653039,-1.4861644090755166,0.15531734038053605,6.1,10.0,>0.2,,0.0,-10.0,True,11,2.5011293760009927,2,1.3349522470978363,,,20.0,0.0,-20.0
2025/11/15,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=5,9,0.07057941946700336,-1.3224135995246047,0.19893036826933708,4.5,0.0,,,0.0,0.0,False,5,-1.7239440844077487,14,-2.0235032692641868,,,0.0,0.0,0.0
2025/11/15,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=6,13,-0.008059663176018736,-1.489940785875409,0.18514345494344772,4.4,0.0,,,0.0,0.0,False,12,-0.9032933801094336,2,-1.7056944550172024,,,0.0,0.0,0.0
2025/11/15,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=7,11,0.1739884316003785,-1.0607936937675844,0.22534553807827543,3.6,0.0,,,0.0,0.0,False,6,0.2836934979236703,9,-0.16944049351098692,,,0.0,0.0,0.0
2025/11/15,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=9,7,-0.1609351800913282,-1.6096854414588617,0.19019397652231665,4.3,0.0,,,0.0,0.0,False,11,0.4010878494363726,12,-0.6934780341000449,,,0.0,0.0,0.0
2025/11/15,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/15&Racecourse=ST&RaceNo=10,5,-0.07555098775416151,-0.6769775966047026,0.354017376014309,2.3,0.0,,,0.0,0.0,False,9,3.0806217503695392,3,0.9481656891769468,,,0.0,0.0,0.0
2025/11/19,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=1,4,0.021364169171649645,-1.3480723740239808,0.20271089660870703,4.0,0.0,,,0.0,0.0,False,3,0.09471169376280815,1,-2.5909448208005004,,,0.0,0.0,0.0
2025/11/19,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=2,4,0.0049377169456819555,-1.3004371512823008,0.21326182520695763,3.8,0.0,,38.5,0.0,0.0,False,9,-0.3880828549673287,1,-0.944147773052949,,,0.0,0.0,0.0
2025/11/19,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=3,3,-0.1556934632516866,-0.22225192834036628,0.48336652384002426,1.7,0.0,,,0.0,0.0,False,6,-1.670413136135395,8,-1.7792660829079079,,,0.0,0.0,0.0
2025/11/19,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=4,1,-0.06447564160264825,-0.7161478712023572,0.342612803210076,2.4,0.0,,,0.0,0.0,False,6,-0.43080758817551845,8,-1.3339725663125812,82.0,,0.0,0.0,0.0
2025/11/19,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=5,2,-0.3010064530457526,-1.2039034601199532,0.28845552554748394,2.8,0.0,,,0.0,0.0,False,3,-1.5048981380029887,8,-1.9187153428796428,,84.0,0.0,0.0,0.0
2025/11/19,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=6,10,-0.008718583216371116,-1.3145604345296982,0.2131834847069555,3.8,0.0,,,0.0,0.0,False,6,-0.9755467282104597,2,-1.7067928511282118,,,0.0,0.0,0.0
2025/11/19,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=7,7,-0.05654780749499282,-1.6215729379384398,0.1729267556328501,4.7,0.0,,,0.0,0.0,False,1,-0.5875288530756345,3,-0.8524822852657243,,,0.0,0.0,0.0
2025/11/19,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=8,9,0.1031498880664035,-0.9891327401241268,0.2511886883693028,4.6,0.0,,46.0,0.0,0.0,False,8,0.24578621899380254,10,-0.5539344223329985,,,0.0,0.0,0.0
2025/11/19,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/19&Racecourse=HV&RaceNo=9,2,0.02064102948529589,-1.0446168209586453,0.2563059554539116,3.2,0.0,,,0.0,0.0,False,11,-0.2519971165822475,3,-0.6979931428574954,,,0.0,0.0,0.0
2025/11/23,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=1,5,-0.05927785804648869,-1.0145516988322845,0.2778254478121894,5.1,0.0,,,0.0,0.0,False,10,0.15493838367322804,11,-0.40811023444442085,,,0.0,0.0,0.0
2025/11/23,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=2,8,0.03773145084617559,-1.0828352506956802,0.24590618136475612,3.5,0.0,,35.0,0.0,0.0,False,5,0.6545119395081144,9,0.4935320897930063,,,0.0,0.0,0.0
2025/11/23,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=3,1,0.0827927499824875,-0.9280107682400301,0.2668226303970533,3.2,0.0,,32.0,0.0,0.0,False,10,0.16932381372002397,6,0.004785636062697589,,,0.0,0.0,0.0
2025/11/23,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=4,7,-0.13551921412384202,-1.0950356318020253,0.27697502655899187,2.9,0.0,,,0.0,0.0,False,5,-0.14281912602787847,2,-0.8555924577616549,,,0.0,0.0,0.0
2025/11/23,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=5,7,-0.10959953853805784,0.0678078474186207,0.5442358862295955,1.5,0.0,,,0.0,0.0,False,1,1.7717568266664994,14,-1.2100087114691338,,,0.0,0.0,0.0
2025/11/23,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=6,1,0.14985112370992684,1.631239546861257,0.8147822022325415,1.0,0.0,,10.5,0.0,0.0,False,8,2.9474099346814797,7,0.8216992639147634,,,0.0,0.0,0.0
2025/11/23,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=7,7,0.028308344241723543,0.3395953450434306,0.5771993723037098,1.4,0.0,,,0.0,0.0,False,11,1.1308596198415877,6,-0.30332197980953396,,,0.0,0.0,0.0
2025/11/23,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=8,1,-0.05895543152705649,0.3189585033016566,0.5933698710171376,1.4,0.0,,,0.0,0.0,False,6,-0.9843122572443357,2,-1.683456005216747,,16.0,0.0,0.0,0.0
2025/11/23,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=9,8,-0.02308292069014679,-0.20657290817930027,0.45425577640256487,2.0,0.0,,,0.0,0.0,False,5,0.8824155758546398,12,0.40489866051274553,,,0.0,0.0,0.0
2025/11/23,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/23&Racecourse=ST&RaceNo=10,3,0.2723109103273157,-1.213773942999771,0.1845100968534141,4.5,10.0,>0.2,,0.0,-10.0,True,11,1.0234714704427377,4,0.1971302773028724,,,20.0,0.0,-20.0
2025/11/26,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=1,11,0.012873693429009264,-1.13646450793133,0.2406099840348007,3.4,0.0,,,0.0,0.0,False,1,0.1513168758744861,12,-0.9218312968046588,,,0.0,0.0,0.0
2025/11/26,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=2,8,0.02734017804723894,-0.6445415192749931,0.3380756254182834,2.4,0.0,,,0.0,0.0,False,1,0.6476154207475053,7,-0.29442242347893993,,,0.0,0.0,0.0
2025/11/26,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=3,5,0.14607937460763604,-1.1051092868608372,0.2224944436595696,3.8,0.0,,,0.0,0.0,False,10,-0.9144565523170428,6,-1.3692209605313674,,,0.0,0.0,0.0
2025/11/26,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=4,8,0.14161577800930678,-1.2775787759290853,0.194787883177882,4.2,0.0,,,0.0,0.0,False,5,0.03523062052986578,3,-1.1011811804554412,,,0.0,0.0,0.0
2025/11/26,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=5,3,-0.031811506926341125,-1.3933933267283953,0.2039833353932675,4.0,0.0,,,0.0,0.0,False,5,-1.138108091761118,2,-1.510784827605938,,,0.0,0.0,0.0
2025/11/26,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=6,1,0.17914774273948844,-1.2711469572973233,0.18995621553690686,4.4,0.0,,,0.0,0.0,False,9,1.1898205023282837,7,-0.5369043756280464,,,0.0,0.0,0.0
2025/11/26,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=7,5,-0.17980766510833524,-0.46934186091225405,0.42811790747033734,2.0,0.0,,,0.0,0.0,False,2,-1.1374561180236937,3,-1.7113085397889567,,,0.0,0.0,0.0
2025/11/26,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=8,7,0.2947634125891427,-0.8916354840398486,0.23390360879707087,3.6,10.0,>0.2,,0.0,-10.0,True,5,-0.002735328650097307,11,-1.997381044243776,,,20.0,0.0,-20.0
2025/11/26,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/26&Racecourse=HV&RaceNo=9,4,-0.09002414894824406,-0.23755941157479812,0.46318294214133937,1.8,0.0,,,0.0,0.0,False,5,0.043286139977597324,7,-0.4411083543307615,,,0.0,0.0,0.0
2025/11/30,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=1,2,-0.041633681165101986,-0.4114626037238531,0.4085823605551185,5.6,0.0,,,0.0,0.0,False,11,0.9255307760837392,6,0.4189647636091349,,,0.0,0.0,0.0
2025/11/30,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=2,3,0.013299864015832297,-1.028434856026337,0.26081541722508655,3.1,0.0,,,0.0,0.0,False,7,0.9843686441201767,4,-1.3395708759727403,,,0.0,0.0,0.0
2025/11/30,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=3,9,0.06688574720376217,-1.1558489002154997,0.22745556150343743,3.6,0.0,,,0.0,0.0,False,3,0.6484564150238322,2,-2.617078561090165,,,0.0,0.0,0.0
2025/11/30,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=4,1,-0.14299988882908599,2.5900485557120687,0.9389488200229247,1.5,0.0,,,0.0,0.0,False,2,0.3122580985596129,4,-0.8729540601205225,,,0.0,0.0,0.0
2025/11/30,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=5,5,-0.009158049629371022,-0.48303401204653407,0.3836992665274545,2.1,0.0,,,0.0,0.0,False,8,0.10398153850386897,1,-0.5324336449314926,,,0.0,0.0,0.0
2025/11/30,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=6,7,0.15447901433328173,-1.2629380477175747,0.19506682615151952,4.2,0.0,,,0.0,0.0,False,10,1.4182413701191192,1,0.3919287569601941,,,0.0,0.0,0.0
2025/11/30,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=7,4,0.14728426245889342,-1.3700442858975905,0.17985524115035398,4.5,0.0,,,0.0,0.0,False,2,0.44094093706804616,3,0.32276271997443323,,,0.0,0.0,0.0
2025/11/30,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=8,2,-0.03315917124406825,-1.3543878913887213,0.21061393910297002,3.9,0.0,,,0.0,0.0,False,4,0.9693362766500139,12,-0.12872837688769811,,,0.0,0.0,0.0
2025/11/30,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=9,6,0.04673400370531091,-0.1439318366271562,0.45247742029096566,1.9,0.0,,,0.0,0.0,False,5,0.6206450562335522,1,0.5492165815091715,,,0.0,0.0,0.0
2025/11/30,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/11/30&Racecourse=ST&RaceNo=10,1,0.012186668099559584,-1.3043308230675557,0.21139827569657557,3.9,0.0,,,0.0,0.0,False,12,1.0938097280065273,3,-0.30513130714028663,,,0.0,0.0,0.0
2025/12/03,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/03&Racecourse=HV&RaceNo=1,3,-0.07949325767803163,-1.3462837442727564,0.21980716288011234,3.7,0.0,,,0.0,0.0,False,4,-0.5351108116734608,7,-2.1698912919973727,,,0.0,0.0,0.0
2025/12/03,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/03&Racecourse=HV&RaceNo=2,4,-0.23262797381380113,-1.6414611813047637,0.1964181554041664,4.1,0.0,,,0.0,0.0,False,7,-0.9238555303269161,6,-1.678953281458556,,,0.0,0.0,0.0
2025/12/03,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/03&Racecourse=HV&RaceNo=3,2,0.15957759802993682,-0.872626287555333,0.2626570581253263,3.1,0.0,,,0.0,0.0,False,4,1.13008544620472,8,-0.539028611282934,,,0.0,0.0,0.0
2025/12/03,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/03&Racecourse=HV&RaceNo=4,2,0.11081196339152764,-0.7273369327619628,0.30192479103197395,2.7,0.0,,27.0,0.0,0.0,False,7,-0.7595961222231351,8,-1.798814861723457,,,0.0,0.0,0.0
2025/12/03,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/03&Racecourse=HV&RaceNo=5,2,0.07890550580797337,-0.5243354660983447,0.35360256099207565,2.3,0.0,,,0.0,0.0,False,11,-1.2071486110454022,3,-1.7765689002100047,,,0.0,0.0,0.0
2025/12/03,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/03&Racecourse=HV&RaceNo=6,6,0.04720088984980667,-1.0799542839075893,0.2446864855407279,3.4,0.0,,34.5,0.0,0.0,False,1,0.5485006290534751,2,-0.5737432995709766,,,0.0,0.0,0.0
2025/12/03,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/03&Racecourse=HV&RaceNo=7,2,-0.013880623755754535,-0.18180391332226223,0.4581175489724086,1.8,0.0,,,0.0,0.0,False,1,0.8666919802228381,8,0.040472958145871235,,,0.0,0.0,0.0
2025/12/03,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/03&Racecourse=HV&RaceNo=8,4,0.09314251987620112,-1.170135767640634,0.22041006952961753,3.7,0.0,,,0.0,0.0,False,5,1.0237033161744,7,-2.0102720618524628,,,0.0,0.0,0.0
2025/12/07,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=1,1,0.20206083605387298,-0.738473252967607,0.28079247171554317,2.9,10.0,>0.2,,0.0,-10.0,True,14,-1.6191937739128137,9,-2.2630228250212325,,,20.0,0.0,-20.0
2025/12/07,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=2,5,0.11188717388684473,-1.0052989563963062,0.24653360044110528,3.3,0.0,,,0.0,0.0,False,11,0.3300811347998542,3,-1.470360543270633,,,0.0,0.0,0.0
2025/12/07,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=3,1,0.10489738042920158,-0.9169336853449329,0.26467088460846355,4.1,0.0,,,0.0,0.0,False,5,-0.9815883712598172,4,-1.534278545373534,,,0.0,0.0,0.0
2025/12/07,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=4,13,0.009886252674093226,-1.503761352630083,0.18039884723476834,4.5,0.0,,,0.0,0.0,False,3,1.5789458173761863,1,-0.3560863278793105,,,0.0,0.0,0.0
2025/12/07,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=5,3,-0.022954989975476972,-0.8017852828857921,0.3145720394571391,2.6,0.0,,,0.0,0.0,False,11,0.5644210376434337,8,-0.3300932484768321,,,0.0,0.0,0.0
2025/12/07,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=6,5,-0.14110399522896896,-1.2956146198890839,0.23966616370410002,3.7,0.0,,,0.0,0.0,False,1,-0.024112779863146732,7,-0.6119192600052792,,,0.0,0.0,0.0
2025/12/07,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=7,8,-0.203414649329744,-1.5025421942378787,0.21431188633743353,4.3,0.0,,,0.0,0.0,False,6,2.129586308724582,11,0.25675331353802067,,,0.0,0.0,0.0
2025/12/07,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=8,6,0.1393999169658196,-1.4704207370056008,0.16661351490159496,4.9,0.0,,,0.0,0.0,False,4,0.23295344645946883,3,-1.0805725047567516,,,0.0,0.0,0.0
2025/12/07,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=9,13,0.10557600014617861,-1.0833785512900267,0.23344596555444916,3.5,0.0,,,0.0,0.0,False,4,1.802800063732666,1,-1.5713746324123405,,,0.0,0.0,0.0
2025/12/07,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/07&Racecourse=ST&RaceNo=10,1,-0.1952710784417321,-0.9559895550312558,0.31849029749632896,2.6,0.0,,,0.0,0.0,False,13,1.3537131985952624,14,0.5300030955867593,,,0.0,0.0,0.0
2025/12/10,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=1,9,-0.0006414542319633375,-1.335901438685713,0.2082906331145576,3.9,0.0,,,0.0,0.0,False,11,-0.003364421106922562,10,-1.1475053540719025,,,0.0,0.0,0.0
2025/12/10,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=2,6,-0.0648387800627157,-0.8987546795112268,0.3028177110481793,2.7,0.0,,,0.0,0.0,False,5,-0.44471013658568975,11,-0.8389438184080629,,,0.0,0.0,0.0
2025/12/10,HV,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=3,12,0.04519930624393975,-1.1515396846061885,0.23205583981474734,3.5,0.0,,,0.0,0.0,False,5,0.2247691365180008,8,-1.6397954574494342,,,0.0,0.0,0.0
2025/12/10,HV,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=4,2,-0.008331884556418747,-1.5168981483167427,0.181151369992628,4.5,0.0,,,0.0,0.0,False,11,0.12910250555725725,1,-0.449632770980915,,,0.0,0.0,0.0
2025/12/10,HV,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=5,3,0.04093577931964495,-0.1783682988324866,0.44539266360330404,1.8,0.0,,18.5,0.0,0.0,False,8,0.8363384301285121,9,-0.3496480899626583,,,0.0,0.0,0.0
2025/12/10,HV,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=6,10,0.16121780551982387,-1.1663993149759466,0.20955379459068496,3.9,0.0,,,0.0,0.0,False,4,-0.12798746834408833,7,-0.2528580598358071,,,0.0,0.0,0.0
2025/12/10,HV,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=7,3,-0.03345398243756846,-1.36485393791845,0.2089278904478108,3.9,0.0,,,0.0,0.0,False,9,1.4752840603704396,6,1.0511061266408595,,,0.0,0.0,0.0
2025/12/10,HV,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=8,9,-0.07685854141625657,-1.797005849579302,0.15185219040828207,5.4,0.0,,,0.0,0.0,False,5,0.8309454154197369,12,0.581660213438919,,,0.0,0.0,0.0
2025/12/10,HV,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/10&Racecourse=HV&RaceNo=9,3,0.05231713763408454,-1.4706065472066476,0.17903139535366977,4.8,0.0,,48.0,0.0,0.0,False,2,0.05927681174663892,4,-0.3502947425819975,,,0.0,0.0,0.0
2025/12/14,ST,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=1,1,0.17792486049269027,-1.5031016186848796,0.15695959396113618,5.3,0.0,,,0.0,0.0,False,2,-1.0026509371995167,6,-1.7879099591328067,,,0.0,0.0,0.0
2025/12/14,ST,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=2,8,-0.036996746800253395,-0.7240711289357171,0.33468420720689396,3.1,0.0,,,0.0,0.0,False,7,0.5469788596530878,1,0.2091748076020666,,,0.0,0.0,0.0
2025/12/14,ST,3,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=3,1,0.10861477617574619,-0.22145412409554213,0.41822385875524354,2.0,0.0,,,0.0,0.0,False,3,0.04019469951708347,6,-1.3316292377795584,,,0.0,0.0,0.0
2025/12/14,ST,4,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=4,3,0.012714195604106802,0.2613641096311748,0.5618441708667272,4.2,0.0,,,0.0,0.0,False,5,0.733211682965194,1,0.48146992677306666,61.0,,0.0,0.0,0.0
2025/12/14,ST,5,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=5,1,0.09397751638639901,1.8875701016010846,0.8573671734057479,1.0,0.0,,10.5,0.0,0.0,False,10,-0.2639103532751587,6,-0.5972586553508136,180.5,,0.0,0.0,0.0
2025/12/14,ST,6,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=6,5,-0.0696157439322797,-1.8481997660454408,0.1444780667484009,5.6,0.0,,,0.0,0.0,False,13,-0.13056330525356455,12,-1.031592970107616,,,0.0,0.0,0.0
2025/12/14,ST,7,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=7,2,0.056414525344412006,-0.9194444184760455,0.2737142320313664,3.6,0.0,,36.0,0.0,0.0,False,10,1.5282516013612488,13,0.8299930436968358,,,0.0,0.0,0.0
2025/12/14,ST,8,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=8,1,0.2531701382946717,2.7245346386796605,0.9221098242499974,1.1,10.0,>0.2,11.0,11.0,1.0,True,2,2.811296810572439,4,1.2849893969298951,23.5,,20.0,23.5,3.5
2025/12/14,ST,9,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=9,2,-0.002605328425497262,-1.4646350386165365,0.18815708261192263,4.3,0.0,,,0.0,0.0,False,3,-0.014391411482728097,5,-1.1031277536777981,,,0.0,0.0,0.0
2025/12/14,ST,10,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/14&Racecourse=ST&RaceNo=10,8,-0.03905770274500899,-1.1960012899170536,0.2392230948135108,3.4,0.0,,34.0,0.0,0.0,False,13,-0.14615794426709794,12,-0.47168041535667504,,,0.0,0.0,0.0
2025/12/17,HV,1,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=1,2,-0.02321417298171938,-1.1008847509343798,0.253947091219358,3.2,0.0,,,0.0,0.0,False,3,-0.029043146870890622,4,-0.03453993579682664,,,0.0,0.0,0.0
2025/12/17,HV,2,https://racing.hkjc.com/zh-hk/local/information/localresults?racedate=2025/12/17&Racecourse=HV&RaceNo=2,3,0.04361767148914815,-1.188607349702331,0.22579223225990175,3.6,0.0,,,0.0,0.0,False,4,0.8182415013479303,5,-0.23148109096296793,,,0.0,0.0,0.0
